phase,case,label,cycle,capacity_Ah,capacity_retention,resistance_Ohm,expansion_um,expansion_SEI_um,expansion_plating_um,expansion_LAMn_um,nLi_mol,Cp_Ah,Cn_Ah,delta_SEI_m,delta_pl_m,eps_n,eps_p
second_life,nominal,Nominal,70.0,3.938847065295442,0.884900855492886,0.016792963432609016,225.00109820885652,22.067902640664684,178.46223047805736,24.470965090134467,0.15372227056393775,5.407108668018198,4.960722995164634,4.0520560842923714e-08,1.2734806257360565e-07,0.5065976953608495,0.41516411710706885
second_life,nominal,Nominal,71.0,3.929332685776866,0.8827633562612827,0.01689422236515,230.45652067714846,22.169839980843758,183.65001116512377,24.63666953118094,0.15336494644442739,5.405416712773648,4.956802210817302,4.0707735775773046e-08,1.2918576561314724e-07,0.5061972980162888,0.41503420680779135
second_life,nominal,Nominal,72.0,3.9197098648709296,0.8806014946020818,0.016996993522965624,236.07330090187193,22.2715679983665,188.99934935196993,24.80238355153552,0.15300358264819464,5.403725438022089,4.952881199810979,4.089452635531206e-08,1.310537155746465e-07,0.5057968775249161,0.41490434875756027
second_life,nominal,Nominal,73.0,3.909971602088115,0.8784136977862436,0.017101317561063922,241.85767076806854,22.37308545687166,194.51647539475175,24.968109916445155,0.15263791778195207,5.402034812676084,4.948959896716298,4.108093031136347e-08,1.329527668142612e-07,0.5053964272049701,0.4147745405694459
second_life,nominal,Nominal,74.0,3.9001219141511188,0.8762008682101523,0.017207244766186278,247.81619141041912,22.47439252003451,200.20795069234146,25.133848198043157,0.15226810188316486,5.40034483803294,4.945038311657144,4.1266947944463946e-08,1.3488381596323414e-07,0.5049959480903199,0.41464478234305696
second_life,nominal,Nominal,75.0,3.890159822021727,0.8739627859232137,0.017314823414815238,253.95573591550212,22.57548759646743,206.08065120882114,25.299597110213544,0.15189409843324506,5.398655523871518,4.941116475064709,4.145257633254518e-08,1.3684779145514825e-07,0.5045954432886517,0.4145150748292259
second_life,nominal,Nominal,76.0,3.880081924847054,0.871698686890273,0.017424102182886543,260.2835319669724,22.676368247975756,212.14180864955708,25.465355069439596,0.15151578048500783,5.396966882664583,4.937194424407076,4.1637810998651796e-08,1.3884566261742785e-07,0.5041949166262715,0.41438541898562603
second_life,nominal,Nominal,77.0,3.8698841133064503,0.8694076479119015,0.017535142226470554,266.8078745418288,22.77703530422241,218.39971832313088,25.631120914475545,0.15113299463681504,5.395278922457113,4.9332721871608385,4.182265346619123e-08,1.4087866282379827e-07,0.5037943709091374,0.41425581542996026
second_life,nominal,Nominal,78.0,3.859567233660887,0.8670898591089764,0.017647941515143088,273.53298881775265,22.877467673185073,224.858628605633,25.796892538934575,0.15074577251561566,5.393591660810256,4.929349813165874,4.2007065006491016e-08,1.4294664363318152e-07,0.5033938112269843,0.4141262655105941
second_life,nominal,Nominal,79.0,3.8491242321532133,0.8647437357853585,0.017762584667612488,280.4692641551096,22.97767065607385,231.528924449665,25.96266904937073,0.15035385078185418,5.391905102143265,4.9254273235622845,4.219105535350774e-08,1.4505136196530925e-07,0.5029932397386766,0.41399676956684284
second_life,nominal,Nominal,80.0,3.838545483288413,0.8623671154786231,0.017879137176553997,287.62626386723343,23.077649729855064,238.42016480480652,26.12844933257186,0.14995687010602599,5.3902192528174435,4.921504744690129,4.2374634563917415e-08,1.4719419262474034e-07,0.502592659134107,0.41386732808713483
second_life,nominal,Nominal,81.0,3.827831799653045,0.8599601807443581,0.017997661637413388,295.0132209638456,23.17740396147933,245.54158217271754,26.294234829648715,0.14955486081592415,5.3885340929410575,4.917582042450836,4.255780092447684e-08,1.4937630374746329e-07,0.50219206593107,0.41373793954415955
second_life,nominal,Nominal,82.0,3.8169785689922002,0.8575218953939918,0.018118219718685113,302.63987638789825,23.276931118900738,252.90292118717397,26.46002408182353,0.14914765074582637,5.386849631723898,4.913659251361003,4.2740550336756094e-08,1.5159891977073108e-07,0.5017914636544606,0.41360860464505544
second_life,nominal,Nominal,83.0,3.8059729369623256,0.8550493715724188,0.01824086889984699,310.5163627571655,23.376228594920793,260.5143185701983,26.625815592046365,0.1487347600624002,5.385165878281706,4.909736406842792,4.292287801347899e-08,1.5386327881405555e-07,0.501390855921652,0.4134793240897397
second_life,nominal,Nominal,84.0,3.79481635224714,0.8525429347407297,0.01836567978380799,318.65345263954714,23.475293681820045,268.38655291591857,26.791606041808535,0.14831624289272685,5.383482859734188,4.905813587416472,4.310477898279511e-08,1.561707011177657e-07,0.500990250751271,0.4133500999604952
