metric,measurement_set,horizon_cycle,service_N,rank,value
Ioptimality_N25,Resistance + Expansion,6.0,25.0,5,191029.56677863654
Ioptimality_remaining,Resistance + Expansion,6.0,115.0,5,196120.8355282584
Ioptimality_N10,Resistance + Expansion,7.0,10.0,5,36209.53046236577
Ioptimality_N25,Resistance + Expansion,7.0,25.0,5,36021.44848504001
Ioptimality_remaining,Resistance + Expansion,7.0,114.0,5,39897.27292052685
Ioptimality_N10,Resistance + Expansion,8.0,10.0,5,31948.5277557617
Ioptimality_N25,Resistance + Expansion,8.0,25.0,5,31783.48893211251
Ioptimality_remaining,Resistance + Expansion,8.0,113.0,5,34772.54739675996
Ioptimality_N10,Resistance + Expansion,9.0,10.0,5,31540.663635018638
Ioptimality_N25,Resistance + Expansion,9.0,25.0,5,31371.405718939826
Ioptimality_remaining,Resistance + Expansion,9.0,112.0,5,33599.32478749284
Ioptimality_N10,Resistance + Expansion,10.0,10.0,5,30105.451907142833
Ioptimality_N25,Resistance + Expansion,10.0,25.0,5,29934.701096037366
Ioptimality_remaining,Resistance + Expansion,10.0,111.0,5,31476.610979540383
Ioptimality_N10,Resistance + Expansion,11.0,10.0,5,27742.45657701413
Ioptimality_N25,Resistance + Expansion,11.0,25.0,5,27575.551885196237
Ioptimality_remaining,Resistance + Expansion,11.0,110.0,5,28578.507829956845
Ioptimality_N10,Resistance + Expansion,12.0,10.0,5,24788.015700777014
Ioptimality_N25,Resistance + Expansion,12.0,25.0,5,24630.367055791216
Ioptimality_remaining,Resistance + Expansion,12.0,109.0,5,25238.386470813515
Ioptimality_N10,Resistance + Expansion,13.0,10.0,5,22269.446347256548
Ioptimality_N25,Resistance + Expansion,13.0,25.0,5,22120.931588653686
Ioptimality_remaining,Resistance + Expansion,13.0,108.0,5,22476.037977309144
Ioptimality_N10,Resistance + Expansion,14.0,10.0,5,20373.968313496487
Ioptimality_N25,Resistance + Expansion,14.0,25.0,5,20232.21818797367
Ioptimality_remaining,Resistance + Expansion,14.0,107.0,5,20428.068181723593
Ioptimality_N10,Resistance + Expansion,15.0,10.0,5,19210.161724671245
Ioptimality_N25,Resistance + Expansion,15.0,25.0,5,19071.75330037837
Ioptimality_remaining,Resistance + Expansion,15.0,106.0,5,19170.795459000205
Ioptimality_N10,Resistance + Expansion,16.0,10.0,5,18624.78060395216
Ioptimality_N25,Resistance + Expansion,16.0,25.0,5,18487.85588914772
Ioptimality_remaining,Resistance + Expansion,16.0,105.0,5,18530.230485130796
Ioptimality_N10,Resistance + Expansion,17.0,10.0,5,18389.924265953774
Ioptimality_N25,Resistance + Expansion,17.0,25.0,5,18253.481570353477
Ioptimality_remaining,Resistance + Expansion,17.0,104.0,5,18264.664114741758
Ioptimality_N10,Resistance + Expansion,18.0,10.0,5,18317.519139658125
Ioptimality_N25,Resistance + Expansion,18.0,25.0,5,18181.501171406704
Ioptimality_remaining,Resistance + Expansion,18.0,103.0,5,18177.389741925457
Ioptimality_N10,Resistance + Expansion,19.0,10.0,5,18298.161277087413
Ioptimality_N25,Resistance + Expansion,19.0,25.0,5,18162.615150720907
Ioptimality_remaining,Resistance + Expansion,19.0,102.0,5,18156.0605356334
Ioptimality_N10,Resistance + Expansion,20.0,10.0,5,18261.366939247928
Ioptimality_N25,Resistance + Expansion,20.0,25.0,5,18126.305433902067
Ioptimality_remaining,Resistance + Expansion,20.0,101.0,5,18114.22857889956
Ioptimality_N10,Resistance + Expansion,21.0,10.0,5,18166.61735899976
Ioptimality_N25,Resistance + Expansion,21.0,25.0,5,18032.376866643466
Ioptimality_remaining,Resistance + Expansion,21.0,100.0,5,18012.137485474508
Ioptimality_N10,Resistance + Expansion,22.0,10.0,5,18096.193128977007
Ioptimality_N25,Resistance + Expansion,22.0,25.0,5,17962.668368033752
Ioptimality_remaining,Resistance + Expansion,22.0,99.0,5,17937.92653022518
Ioptimality_N10,Resistance + Expansion,23.0,10.0,5,17995.534454418954
Ioptimality_N25,Resistance + Expansion,23.0,25.0,5,17862.978199287514
Ioptimality_remaining,Resistance + Expansion,23.0,98.0,5,17833.742153345003
Ioptimality_N10,Resistance + Expansion,24.0,10.0,5,17920.55879164231
Ioptimality_N25,Resistance + Expansion,24.0,25.0,5,17788.79997808266
Ioptimality_remaining,Resistance + Expansion,24.0,97.0,5,17758.861141024114
Ioptimality_N10,Resistance + Expansion,25.0,10.0,5,17828.844526836438
Ioptimality_N25,Resistance + Expansion,25.0,25.0,5,17698.22107135777
Ioptimality_remaining,Resistance + Expansion,25.0,96.0,5,17669.518483396518
Ioptimality_N10,Resistance + Expansion,26.0,10.0,5,17607.2208207945
Ioptimality_N25,Resistance + Expansion,26.0,25.0,5,17477.318048895813
Ioptimality_remaining,Resistance + Expansion,26.0,95.0,5,17449.996190592436
Ioptimality_N10,Resistance + Expansion,27.0,10.0,5,17124.125605816454
Ioptimality_N25,Resistance + Expansion,27.0,25.0,5,16995.399169810815
Ioptimality_remaining,Resistance + Expansion,27.0,94.0,5,16974.42468292518
Ioptimality_N10,Resistance + Expansion,28.0,10.0,5,16261.151090049967
Ioptimality_N25,Resistance + Expansion,28.0,25.0,5,16135.538806669008
Ioptimality_remaining,Resistance + Expansion,28.0,93.0,5,16125.943798271977
Ioptimality_N10,Resistance + Expansion,29.0,10.0,5,14888.001305955102
Ioptimality_N25,Resistance + Expansion,29.0,25.0,5,14770.018697139749
Ioptimality_remaining,Resistance + Expansion,29.0,92.0,5,14777.328030602386
Ioptimality_N10,Resistance + Expansion,30.0,10.0,5,13215.045522415905
Ioptimality_N25,Resistance + Expansion,30.0,25.0,5,13108.389662898006
Ioptimality_remaining,Resistance + Expansion,30.0,91.0,5,13133.053681793033
Ioptimality_N10,Resistance + Expansion,31.0,10.0,5,11366.809281241633
Ioptimality_N25,Resistance + Expansion,31.0,25.0,5,11274.286354774242
Ioptimality_remaining,Resistance + Expansion,31.0,90.0,5,11314.206990943763
Ioptimality_N10,Resistance + Expansion,32.0,10.0,5,9611.090482576103
Ioptimality_N25,Resistance + Expansion,32.0,25.0,5,9532.880512093636
Ioptimality_remaining,Resistance + Expansion,32.0,89.0,5,9583.927697016066
Ioptimality_N10,Resistance + Expansion,33.0,10.0,5,8257.904496074838
Ioptimality_N25,Resistance + Expansion,33.0,25.0,5,8190.954536367708
Ioptimality_remaining,Resistance + Expansion,33.0,88.0,5,8248.548990539062
Ioptimality_N10,Resistance + Expansion,34.0,10.0,5,7219.084360350423
Ioptimality_N25,Resistance + Expansion,34.0,25.0,5,7160.925738082438
Ioptimality_remaining,Resistance + Expansion,34.0,87.0,5,7221.930177323898
Ioptimality_N10,Resistance + Expansion,35.0,10.0,5,6349.629935676485
Ioptimality_N25,Resistance + Expansion,35.0,25.0,5,6298.6659536019015
Ioptimality_remaining,Resistance + Expansion,35.0,86.0,5,6360.742839205506
Ioptimality_N10,Resistance + Expansion,36.0,10.0,5,5616.2899423765975
Ioptimality_N25,Resistance + Expansion,36.0,25.0,5,5571.424256904868
Ioptimality_remaining,Resistance + Expansion,36.0,85.0,5,5633.3847002793
Ioptimality_N10,Resistance + Expansion,37.0,10.0,5,5020.351296858992
Ioptimality_N25,Resistance + Expansion,37.0,25.0,5,4980.441832031559
Ioptimality_remaining,Resistance + Expansion,37.0,84.0,5,5041.4607849053655
Ioptimality_N10,Resistance + Expansion,38.0,10.0,5,4477.7196434420275
Ioptimality_N25,Resistance + Expansion,38.0,25.0,5,4442.174553539855
Ioptimality_remaining,Resistance + Expansion,38.0,83.0,5,4501.82600146514
Ioptimality_N10,Resistance + Expansion,39.0,10.0,5,3967.91280958006
Ioptimality_N25,Resistance + Expansion,39.0,25.0,5,3936.3249976562465
Ioptimality_remaining,Resistance + Expansion,39.0,82.0,5,3994.0406973476966
Ioptimality_N10,Resistance + Expansion,40.0,10.0,5,3498.032157432157
Ioptimality_N25,Resistance + Expansion,40.0,25.0,5,3469.9974574856487
Ioptimality_remaining,Resistance + Expansion,40.0,81.0,5,3525.0944307996
Ioptimality_N10,Resistance + Expansion,41.0,10.0,5,3073.562440619179
Ioptimality_N25,Resistance + Expansion,41.0,25.0,5,3048.6340653612174
Ioptimality_remaining,Resistance + Expansion,41.0,80.0,5,3100.5674184765035
Ioptimality_N10,Resistance + Expansion,42.0,10.0,5,2587.288033188295
Ioptimality_N25,Resistance + Expansion,42.0,25.0,5,2566.0904145378986
Ioptimality_remaining,Resistance + Expansion,42.0,79.0,5,2614.1090811280433
Ioptimality_N10,Resistance + Expansion,43.0,10.0,5,2129.6233802234865
Ioptimality_N25,Resistance + Expansion,43.0,25.0,5,2112.1219976091465
Ioptimality_remaining,Resistance + Expansion,43.0,78.0,5,2155.889365900274
Ioptimality_N10,Resistance + Expansion,44.0,10.0,5,1812.6206732749658
Ioptimality_N25,Resistance + Expansion,44.0,25.0,5,1797.7140385574498
Ioptimality_remaining,Resistance + Expansion,44.0,77.0,5,1838.096132080144
Ioptimality_N10,Resistance + Expansion,45.0,10.0,5,1578.3972897701574
Ioptimality_N25,Resistance + Expansion,45.0,25.0,5,1565.4393671859302
Ioptimality_remaining,Resistance + Expansion,45.0,76.0,5,1602.9908787912784
Ioptimality_N10,Resistance + Expansion,46.0,10.0,5,1395.5706035959427
Ioptimality_N25,Resistance + Expansion,46.0,25.0,5,1384.1633010560752
Ioptimality_remaining,Resistance + Expansion,46.0,75.0,5,1419.2392705554216
Ioptimality_N10,Resistance + Expansion,47.0,10.0,5,1273.6370368019393
Ioptimality_N25,Resistance + Expansion,47.0,25.0,5,1263.2564506570243
Ioptimality_remaining,Resistance + Expansion,47.0,74.0,5,1295.9054905836983
Ioptimality_N10,Resistance + Expansion,48.0,10.0,5,1161.6919546825868
Ioptimality_N25,Resistance + Expansion,48.0,25.0,5,1152.2239872912883
Ioptimality_remaining,Resistance + Expansion,48.0,73.0,5,1182.036682128202
Ioptimality_N10,Resistance + Expansion,49.0,10.0,5,1065.4415067018913
Ioptimality_N25,Resistance + Expansion,49.0,25.0,5,1056.7599141818362
Ioptimality_remaining,Resistance + Expansion,49.0,72.0,5,1084.3251603064455
Ioptimality_N10,Resistance + Expansion,50.0,10.0,5,980.3061975969935
Ioptimality_N25,Resistance + Expansion,50.0,25.0,5,972.3244520037001
Ioptimality_remaining,Resistance + Expansion,50.0,71.0,5,998.025718199197
Ioptimality_N10,Resistance + Expansion,51.0,10.0,5,903.6405101040102
Ioptimality_N25,Resistance + Expansion,51.0,25.0,5,896.2813919301319
Ioptimality_remaining,Resistance + Expansion,51.0,70.0,5,920.3796230825571
Ioptimality_N10,Resistance + Expansion,52.0,10.0,5,832.4329809560686
Ioptimality_N25,Resistance + Expansion,52.0,25.0,5,825.6104428662821
Ioptimality_remaining,Resistance + Expansion,52.0,69.0,5,848.210611042456
Ioptimality_N10,Resistance + Expansion,53.0,10.0,5,765.5003319549116
Ioptimality_N25,Resistance + Expansion,53.0,25.0,5,759.1883707666461
Ioptimality_remaining,Resistance + Expansion,53.0,68.0,5,780.3024916849076
Ioptimality_N10,Resistance + Expansion,54.0,10.0,5,704.0710853021831
Ioptimality_N25,Resistance + Expansion,54.0,25.0,5,698.2527565594182
Ioptimality_remaining,Resistance + Expansion,54.0,67.0,5,718.0015177904722
Ioptimality_N10,Resistance + Expansion,55.0,10.0,5,648.2677118150125
Ioptimality_N25,Resistance + Expansion,55.0,25.0,5,642.882127687398
Ioptimality_remaining,Resistance + Expansion,55.0,66.0,5,661.4167583094744
Ioptimality_N10,Resistance + Expansion,56.0,10.0,5,597.353052620259
Ioptimality_N25,Resistance + Expansion,56.0,25.0,5,592.3449179071224
Ioptimality_remaining,Resistance + Expansion,56.0,65.0,5,609.779908124231
Ioptimality_N10,Resistance + Expansion,57.0,10.0,5,550.6869105747298
Ioptimality_N25,Resistance + Expansion,57.0,25.0,5,546.0393335602071
Ioptimality_remaining,Resistance + Expansion,57.0,64.0,5,562.4448190137954
Ioptimality_N10,Resistance + Expansion,58.0,10.0,5,508.0574961462054
Ioptimality_N25,Resistance + Expansion,58.0,25.0,5,503.76390242630293
Ioptimality_remaining,Resistance + Expansion,58.0,63.0,5,519.2046902053543
Ioptimality_N10,Resistance + Expansion,59.0,10.0,5,469.02964694270594
Ioptimality_N25,Resistance + Expansion,59.0,25.0,5,465.08358911314144
Ioptimality_remaining,Resistance + Expansion,59.0,62.0,5,479.6129818836245
Ioptimality_N10,Resistance + Expansion,60.0,10.0,5,433.17387356315993
Ioptimality_N25,Resistance + Expansion,60.0,25.0,5,429.5589778331027
Ioptimality_remaining,Resistance + Expansion,60.0,61.0,5,443.22574603105966
Ioptimality_N10,Resistance + Expansion,61.0,10.0,5,400.16449889799884
Ioptimality_N25,Resistance + Expansion,61.0,25.0,5,396.86001591872287
Ioptimality_remaining,Resistance + Expansion,61.0,60.0,5,409.71356092401896
Ioptimality_N10,Resistance + Expansion,62.0,10.0,5,369.4845184219546
Ioptimality_N25,Resistance + Expansion,62.0,25.0,5,366.4783253362113
Ioptimality_remaining,Resistance + Expansion,62.0,59.0,5,378.558834563707
Ioptimality_N10,Resistance + Expansion,63.0,10.0,5,340.6026653257886
Ioptimality_N25,Resistance + Expansion,63.0,25.0,5,337.87707320359414
Ioptimality_remaining,Resistance + Expansion,63.0,58.0,5,349.2024464668383
Ioptimality_N10,Resistance + Expansion,64.0,10.0,5,313.3647509242087
Ioptimality_N25,Resistance + Expansion,64.0,25.0,5,310.89057426335467
Ioptimality_remaining,Resistance + Expansion,64.0,57.0,5,321.4713787140395
Ioptimality_N10,Resistance + Expansion,65.0,10.0,5,287.8797958357523
Ioptimality_N25,Resistance + Expansion,65.0,25.0,5,285.6365241924673
Ioptimality_remaining,Resistance + Expansion,65.0,56.0,5,295.4917773243466
Ioptimality_N10,Resistance + Expansion,66.0,10.0,5,263.8263571900097
Ioptimality_N25,Resistance + Expansion,66.0,25.0,5,261.8040170871291
Ioptimality_remaining,Resistance + Expansion,66.0,55.0,5,270.9398567985062
Ioptimality_N10,Resistance + Expansion,67.0,10.0,5,241.67181804508013
Ioptimality_N25,Resistance + Expansion,67.0,25.0,5,239.85888536722385
Ioptimality_remaining,Resistance + Expansion,67.0,54.0,5,248.3128466063165
Ioptimality_N10,Resistance + Expansion,68.0,10.0,5,221.36225310465534
Ioptimality_N25,Resistance + Expansion,68.0,25.0,5,219.74387610792513
Ioptimality_remaining,Resistance + Expansion,68.0,53.0,5,227.55763631783145
Ioptimality_N10,Resistance + Expansion,69.0,10.0,5,202.44598695600797
Ioptimality_N25,Resistance + Expansion,69.0,25.0,5,201.006143640241
Ioptimality_remaining,Resistance + Expansion,69.0,52.0,5,208.21232337322812
Ioptimality_N10,Resistance + Expansion,70.0,10.0,5,184.70155898508918
Ioptimality_N25,Resistance + Expansion,70.0,25.0,5,183.43566029535867
Ioptimality_remaining,Resistance + Expansion,70.0,51.0,5,190.06067951506185
Ioptimality_N10,Resistance + Expansion,71.0,10.0,5,167.96568129974352
Ioptimality_N25,Resistance + Expansion,71.0,25.0,5,166.8719375905614
Ioptimality_remaining,Resistance + Expansion,71.0,50.0,5,172.93471752670274
Ioptimality_N10,Resistance + Expansion,72.0,10.0,5,151.99240251796235
Ioptimality_N25,Resistance + Expansion,72.0,25.0,5,151.0532792972711
Ioptimality_remaining,Resistance + Expansion,72.0,49.0,5,156.56238361411548
Ioptimality_N10,Resistance + Expansion,73.0,10.0,5,136.77016883933257
Ioptimality_N25,Resistance + Expansion,73.0,25.0,5,135.9673129304017
Ioptimality_remaining,Resistance + Expansion,73.0,48.0,5,140.93283131881742
Ioptimality_N10,Resistance + Expansion,74.0,10.0,5,122.41694216091996
Ioptimality_N25,Resistance + Expansion,74.0,25.0,5,121.73510755429498
Ioptimality_remaining,Resistance + Expansion,74.0,47.0,5,126.17688716413173
Ioptimality_N10,Resistance + Expansion,75.0,10.0,5,108.8682591417396
Ioptimality_N25,Resistance + Expansion,75.0,25.0,5,108.30087214886204
Ioptimality_remaining,Resistance + Expansion,75.0,46.0,5,112.23562829502696
Ioptimality_N10,Resistance + Expansion,76.0,10.0,5,95.86628921018158
Ioptimality_N25,Resistance + Expansion,76.0,25.0,5,95.40670390088454
Ioptimality_remaining,Resistance + Expansion,76.0,45.0,5,98.8468842220172
Ioptimality_N10,Resistance + Expansion,77.0,10.0,5,83.31346689810125
Ioptimality_N25,Resistance + Expansion,77.0,25.0,5,82.95527334956128
Ioptimality_remaining,Resistance + Expansion,77.0,44.0,5,85.91402372229344
Ioptimality_N10,Resistance + Expansion,78.0,10.0,5,70.08944494521337
Ioptimality_N25,Resistance + Expansion,78.0,25.0,5,69.82653621499638
Ioptimality_remaining,Resistance + Expansion,78.0,43.0,5,72.27336823587652
Ioptimality_N10,Resistance + Expansion,79.0,10.0,5,57.2193698951756
Ioptimality_N25,Resistance + Expansion,79.0,25.0,5,57.037007809924404
Ioptimality_remaining,Resistance + Expansion,79.0,42.0,5,58.986463479975725
Ioptimality_N10,Resistance + Expansion,80.0,10.0,5,47.174813493306225
Ioptimality_N25,Resistance + Expansion,80.0,25.0,5,47.050867065453005
Ioptimality_remaining,Resistance + Expansion,80.0,41.0,5,48.61418201679289
Ioptimality_N10,Resistance + Expansion,81.0,10.0,5,39.98941697083093
Ioptimality_N25,Resistance + Expansion,81.0,25.0,5,39.905525923591405
Ioptimality_remaining,Resistance + Expansion,81.0,40.0,5,41.193573264187066
Ioptimality_N10,Resistance + Expansion,82.0,10.0,5,34.50812463049726
Ioptimality_N25,Resistance + Expansion,82.0,25.0,5,34.456114152725306
Ioptimality_remaining,Resistance + Expansion,82.0,39.0,5,35.53384133127208
Ioptimality_N10,Resistance + Expansion,83.0,10.0,5,30.088691419856627
Ioptimality_N25,Resistance + Expansion,83.0,25.0,5,30.0620038510159
Ioptimality_remaining,Resistance + Expansion,83.0,38.0,5,30.97161238367508
Ioptimality_N10,Resistance + Expansion,84.0,10.0,5,26.39552383182893
Ioptimality_N25,Resistance + Expansion,84.0,25.0,5,26.39236648135812
Ioptimality_remaining,Resistance + Expansion,84.0,37.0,5,27.162467059139953
Ioptimality_N10,Resistance + Expansion,85.0,10.0,5,23.339864814558943
Ioptimality_N25,Resistance + Expansion,85.0,25.0,5,23.358826079690743
Ioptimality_remaining,Resistance + Expansion,85.0,36.0,5,24.013731830813903
Ioptimality_N10,Resistance + Expansion,86.0,10.0,5,20.758888369321383
Ioptimality_N25,Resistance + Expansion,86.0,25.0,5,20.79766569779786
Ioptimality_remaining,Resistance + Expansion,86.0,35.0,5,21.35505318584799
Ioptimality_N10,Resistance + Expansion,87.0,10.0,5,18.52204330500189
Ioptimality_N25,Resistance + Expansion,87.0,25.0,5,18.577917694755616
Ioptimality_remaining,Resistance + Expansion,87.0,34.0,5,19.050421125626933
Ioptimality_N10,Resistance + Expansion,88.0,10.0,5,15.778735371830024
Ioptimality_N25,Resistance + Expansion,88.0,25.0,5,15.845100166495328
Ioptimality_remaining,Resistance + Expansion,88.0,33.0,5,16.221036629832827
Ioptimality_N10,Resistance + Expansion,89.0,10.0,5,13.155629898571368
Ioptimality_N25,Resistance + Expansion,89.0,25.0,5,13.227872879488505
Ioptimality_remaining,Resistance + Expansion,89.0,32.0,5,13.515844848870023
Ioptimality_N10,Resistance + Expansion,90.0,10.0,5,10.846879095477153
Ioptimality_N25,Resistance + Expansion,90.0,25.0,5,10.92090782432985
Ioptimality_remaining,Resistance + Expansion,90.0,31.0,5,11.13468672916395
Ioptimality_N10,Resistance + Expansion,91.0,10.0,5,8.795646571645364
Ioptimality_N25,Resistance + Expansion,91.0,25.0,5,8.868819461505058
Ioptimality_remaining,Resistance + Expansion,91.0,30.0,5,9.020542071548713
Ioptimality_N10,Resistance + Expansion,92.0,10.0,5,7.227152765615242
Ioptimality_N25,Resistance + Expansion,92.0,25.0,5,7.3003884780810235
Ioptimality_remaining,Resistance + Expansion,92.0,29.0,5,7.40538816776959
Ioptimality_N10,Resistance + Expansion,93.0,10.0,5,6.019062913389526
Ioptimality_N25,Resistance + Expansion,93.0,25.0,5,6.0929684617453
Ioptimality_remaining,Resistance + Expansion,93.0,28.0,5,6.162164935143669
Ioptimality_N10,Resistance + Expansion,94.0,10.0,5,5.061314317455917
Ioptimality_N25,Resistance + Expansion,94.0,25.0,5,5.135810037246268
Ioptimality_remaining,Resistance + Expansion,94.0,27.0,5,5.176850803010263
Ioptimality_N10,Resistance + Expansion,95.0,10.0,5,4.305492584785595
Ioptimality_N25,Resistance + Expansion,95.0,25.0,5,4.380962008173978
Ioptimality_remaining,Resistance + Expansion,95.0,26.0,5,4.399512555281456
Ioptimality_N10,Resistance + Expansion,96.0,10.0,5,3.697226436727494
Ioptimality_N25,Resistance + Expansion,96.0,25.0,5,3.7742603321185766
Ioptimality_remaining,Resistance + Expansion,96.0,25.0,5,3.7742603321185766
Ioptimality_N10,Resistance + Expansion,97.0,10.0,5,3.1969133260660114
Ioptimality_remaining,Resistance + Expansion,97.0,24.0,5,3.2599038158560893
Ioptimality_N10,Resistance + Expansion,98.0,10.0,5,2.7821210079646406
Ioptimality_remaining,Resistance + Expansion,98.0,23.0,5,2.8338305595988014
Ioptimality_N10,Resistance + Expansion,99.0,10.0,5,2.4288552137894577
Ioptimality_remaining,Resistance + Expansion,99.0,22.0,5,2.4711754500434235
Ioptimality_N10,Resistance + Expansion,100.0,10.0,5,2.135587700545355
Ioptimality_remaining,Resistance + Expansion,100.0,21.0,5,2.170315740979655
Ioptimality_N10,Resistance + Expansion,101.0,10.0,5,1.8904559490178667
Ioptimality_remaining,Resistance + Expansion,101.0,20.0,5,1.918871755434266
Ioptimality_N10,Resistance + Expansion,102.0,10.0,5,1.6865965235238893
Ioptimality_remaining,Resistance + Expansion,102.0,19.0,5,1.70970982720453
Ioptimality_N10,Resistance + Expansion,103.0,10.0,5,1.5152593020987273
Ioptimality_remaining,Resistance + Expansion,103.0,18.0,5,1.5338205949752877
